Question,Answer
Mary is currently 32 years old. Her daughter Sophie is 8 years younger than half her age. How old will Sophie be when Mary turns 80?,"Mary is currently 32 years old, so half her age is 32 / 2 = <<32/2=16>>16 years old.
Sophie is 8 years younger than that, so Sophie is currently 16 - 8 = <<16-8=8>>8 years old.
When Mary turns 80, that will be 80 - 32 = <<80-32=48>>48 years from now.
Sophie will be 8 + 48 = <<8+48=56>>56 years old when Mary turns 80.
#### 56"
"Mia is 12 years younger than her brother Leo. If Mia will be 36 years old in 15 years, how old will Leo be in 5 years?","Mia will be 36 years old in 15 years, so her current age is 36 - 15 = <<36-15=21>>21 years old.
Leo is 12 years older than Mia, so his current age is 21 + 12 = <<21+12=33>>33 years old.
In 5 years, Leo will be 33 + 5 = <<33+5=38>>38 years old.
#### 38"
Maria is currently twice as old as her son. The sum of their ages is 48. In how many years will Maria be three times as old as her son?,"Let's say Maria's son is x years old. Then Maria is 2x years old.
We know that x + 2x = 48. Solving this, we get 3x = 48, so x = <<48/3=16>>16.
So currently, Maria is 2 * 16 = <<2*16=32>>32 years old and her son is 16 years old.
We want to find when Maria will be three times her son's age. Let's say this happens in y years.
Then Maria will be 32 + y years old, and her son will be 16 + y years old.
We can set up the equation: 32 + y = 3(16 + y)
This simplifies to: 32 + y = 48 + 3y
Subtracting 48 from both sides: -16 + y = 3y
Subtracting y from both sides: -16 = 2y
Dividing both sides by 2: -8 = y
Therefore, in 8 years, Maria will be three times as old as her son.
#### 8"
"John was born 12 years before his sister Lucy. Lucy is currently half the age of their mother, Mary. In 10 years, the sum of the ages of John, Lucy, and Mary will be 100 years. How old is John now?","Let's say Lucy is x years old now. 
John is 12 years older than Lucy, so John is currently x + 12 years old.
Since Lucy is half the age of Mary, if Lucy is x, then Mary is 2x years old now.
In 10 years:
- John will be x + 12 + 10 = x + 22 years old
- Lucy will be x + 10 years old
- Mary will be 2x + 10 years old
We know the sum of their ages in 10 years will be 100.
(x + 22) + (x + 10) + (2x + 10) = 100
4x + 42 = 100
4x = 100 - 42
4x = <<100-42=58>>58
x = 58/4 = <<58/4=14.5>>14.5
So Lucy is currently 14.5 years old, and John is 14.5 + 12 = <<14.5+12=26.5>>26.5 years old.
Rounding to the nearest whole number, John is currently <<round(26.5)=27>>27 years old.
#### 27"
"Jayden is 12 years younger than his sister Sophia. Liam is 5 years older than Sophia. In 4 years, what will be the sum of their ages if Jayden is currently 7 years old?","Jayden is currently 7 years old.
Jayden is 12 years younger than Sophia, so Sophia is currently 7 + 12 = <<7+12=19>>19 years old.
Liam is 5 years older than Sophia, so Liam is currently 19 + 5 = <<19+5=24>>24 years old.
In 4 years, Jayden will be 7 + 4 = <<7+4=11>>11 years old.
In 4 years, Sophia will be 19 + 4 = <<19+4=23>>23 years old.
In 4 years, Liam will be 24 + 4 = <<24+4=28>>28 years old.
The sum of their ages in 4 years will be 11 + 23 + 28 = <<11+23+28=62>>62 years old.
#### 62"
"Joey is 12 years younger than his sister Emily. In 8 years, Emily will be twice as old as Joey is now. How old will Joey be in 5 years?","Let's say Joey is x years old now. Then Emily is x+12 years old now.
In 8 years, Emily will be (x+12)+8 = x+20 years old.
According to the question, in 8 years, Emily will also be twice Joey's current age. So, x+20 = 2x.
Solving the equation:
x+20 = 2x
20 = x
Joey is currently 20 years old.
In 5 years, Joey will be 20+5 = <<20+5=25>>25 years old.
#### 25"
"John is 24 years old and his daughter Emily is 4 years old. John's father Mark is 28 years older than John. If John's grandfather Albert is twice as old as Mark, how old will Albert be when Emily turns 18?","John is 24 years old and Mark is 28 years older than John.
So, Mark is 24 + 28 = <<24+28=52>>52 years old.
Albert is twice as old as Mark, so Albert is currently 52 * 2 = <<52*2=104>>104 years old.
Emily is currently 4 years old, so in 18 - 4 = <<18-4=14>>14 years, she will be 18.
In 14 years, Albert will be 104 + 14 = <<104+14=118>>118 years old.
#### 118"
"Mira is 12 years old. Her mother is 3 times her age, and her grandmother is 24 years older than her mother. In how many years will the sum of Mira's and her mother's ages equal her grandmother's age?","Mira's mother is 12 * 3 = <<12*3=36>>36 years old.
Her grandmother is 36 + 24 = <<36+24=60>>60 years old.
Let's say after X years the sum of Mira's and her mother's age will equal the grandmother's age.
So, (12 + X) + (36 + X) = 60 + X
Simplifying, 48 + 2X = 60 + X
48 + 2X - X = 60
48 + X = 60
X = 60 - 48
X = <<60-48=12>>12
Therefore, in 12 years, the sum of Mira's and her mother's ages will equal her grandmother's age.
#### 12"
"Lucy is 5 years younger than Andrew. Amanda is 4 times older than Lucy. If Andrew is 35 years old now, how old will Amanda be in 10 years?","If Andrew is 35 now, and Lucy is 5 years younger, then Lucy is 35 - 5 = <<35-5=30>>30 years old now.
Since Amanda is 4 times older than Lucy, Amanda is currently 30 * 4 = <<30*4=120>>120 years old.
In 10 years, Amanda will be 120 + 10 = <<120+10=130>>130 years old.
#### 130"
"Sheila is 24 years younger than her mother. In 12 years, Sheila's age will be half of her mother's age at that time. What are their current ages?","Let's say Sheila's current age is x and her mother's current age is y.
We know that Sheila is 24 years younger than her mother, so y - x = <<given>>24.
In 12 years, Sheila will be x + 12 years old, and her mother will be y + 12 years old.
At that time, Sheila's age will be half of her mother's age, so (x + 12) * 2 = y + 12.
Substitute y with x + 24 in the equation: (x + 12) * 2 = (x + 24) + 12
Solve the equation: 2x + 24 = x + 36, which simplifies to x = <<36-24=12>>12.
Since x = 12, Sheila's current age is 12 years old.
Her mother's current age is y = x + 24 = 12 + 24 = <<12+24=36>>36 years old.
#### Sheila is 12 years old and her mother is 36 years old."
"Tony is 12 years old. His father, Mike, is 3 times as old as him. Tony's grandfather, John, is 24 years older than Mike. In how many years will Mike be exactly halfway between Tony's age and John's age?","Since Mike is 3 times as old as Tony, Mike's current age is 12 * 3 = <<12*3=36>>36 years old.
John is 24 years older than Mike, so John's current age is 36 + 24 = <<36+24=60>>60 years old.
Let x be the number of years until Mike is exactly halfway between Tony's age and John's age.
Mike's age then will be 36 + x. Tony's age will be 12 + x. John's age will be 60 + x.
We can set up the equation: 36 + x = (12 + x + 60 + x) / 2
Simplifying: 36 + x = (72 + 2x) / 2
            36 + x = 36 + x
Solving for x, we get x = <<36-36=0>>0 years.
#### 0"
"Tina is 32 years old and her daughter Ella is 4 years old. Tina's mother, Grandma Lily, is 28 years older than Tina. How old will Grandma Lily be when Ella is half the age Tina is now?","Tina is currently 32 years old and Ella is 4 years old.
When Ella is half Tina's current age, Ella will be 32 / 2 = <<32/2=16>>16 years old.
That means in 16 - 4 = <<16-4=12>>12 years, Ella will be half Tina's current age.
Grandma Lily is 32 + 28 = <<32+28=60>>60 years old now.
In 12 years, Grandma Lily will be 60 + 12 = <<60+12=72>>72 years old.
#### 72"
"Maria is 12 years older than her brother Luis. In 10 years, Maria will be twice as old as Luis. How old is Maria now?","Let's say Luis is x years old now. Then Maria is x + 12 years old now.
In 10 years, Luis will be x + 10 years old and Maria will be x + 12 + 10 = x + 22 years old.
We know that in 10 years, Maria will be twice as old as Luis, so:
x + 22 = 2(x + 10)
x + 22 = 2x + 20
22 = x + 20
x = <<22-20=2>>2
So Luis is 2 years old now, and Maria is 2 + 12 = <<2+12=14>>14 years old now.
#### 14"
Mia is 12 years younger than her brother Lucas. The sum of their current ages is 40. In how many years will Lucas be twice as old as Mia?,"Let's say Mia is currently x years old. Then, Lucas is currently x + 12 years old.
We know that x + (x + 12) = 40
Simplifying, 2x + 12 = 40
2x = 40 - 12 = <<40-12=28>>28
x = 28 / 2 = <<28/2=14>>14
So, Mia is currently 14 years old and Lucas is 14 + 12 = <<14+12=26>>26 years old.
For Lucas to be twice as old as Mia, Mia will be y years old and Lucas will be 2y years old.
We can write: y + n = 14 and 2y + n = 26, where n is the number of years from now.
From the first equation: n = 14 - y
Substituting into the second equation: 2y + (14 - y) = 26
Simplifying, y + 14 = 26
y = 26 - 14 = <<26-14=12>>12
Mia will be 12 when Lucas is twice her age.
Since Mia is currently 14, it will take 14 - 12 = <<14-12=2>>2 years for Lucas to be twice as old as Mia.
#### 2"
"In the year 2000, John was 30 years old and his son Tom was 5 years old. John told Tom that when he is 4 times as old as he is now, John will be twice as old as Tom is at that time. In which year will this happen?","In the year 2000, John was 30 years old and Tom was 5 years old.
Let's assume x years passed since 2000.
After x years, Tom will be 5 + x years old, and John will be 30 + x years old.
According to the question, when Tom is 4 times his age in 2000, which is 4 * 5 = <<4*5=20>>20 years old, John will be twice as old as Tom.
So, 5 + x = 20, therefore x = <<20-5=15>>15 years.
This means, 15 years after 2000, in the year 2000 + 15 = <<2000+15=2015>>2015, Tom will be 20 years old and John will be 30 + 15 = <<30+15=45>>45 years old, which is indeed twice Tom's age at that time.
#### 2015"
"Emily is 7 years younger than her brother Jake. If Emily will be 19 in 6 years, how old will Jake be in 10 years?","Emily will be 19 in 6 years, so she is currently 19 - 6 = <<19-6=13>>13 years old.
Since Emily is 7 years younger than Jake, Jake is currently 13 + 7 = <<13+7=20>>20 years old.
In 10 years, Jake will be 20 + 10 = <<20+10=30>>30 years old.
#### 30"
"Lucy is currently 24 years old and her mother, Mary, is 48 years old. In how many years will Lucy be half the age of her mother?","Let's say in x years, Lucy will be half the age of her mother.
Lucy's age in x years: 24 + x
Mary's age in x years: 48 + x
We can set up an equation: 24 + x = (48 + x) / 2
Simplifying the equation: 24 + x = 24 + x/2
Solving for x: x/2 = 0
Therefore, x = <<0*2=0>>0
Lucy is currently half the age of her mother, Mary.
#### 0"
"In the year 2000, Bob was 25 years old and his daughter Alice was 5 years old. In how many years will Bob be twice as old as Alice?","Let's call the number of years from 2000 until Bob is twice Alice's age 'x'.
In the year 2000 + x, Bob will be 25 + x years old and Alice will be 5 + x years old.
For Bob to be twice as old as Alice, we can write the equation: 25 + x = 2(5 + x)
Simplifying: 25 + x = 10 + 2x
Solving for x: 15 = x
Therefore, in 2000 + 15 = <<2000+15=2015>>2015, Bob will be 25 + 15 = <<25+15=40>>40 years old and Alice will be 5 + 15 = <<5+15=20>>20 years old, which is half of Bob's age.
#### 15"
"Janet is 32 years old. Her daughter Amy is 5 years younger than half Janet's age. If Janet's son Eric is 4 years older than Amy, how old will Eric be when Janet is 80 years old?","Half of Janet's current age is 32 / 2 = <<32/2=16>>16 years old.
Amy is 5 years younger than that, so 16 - 5 = <<16-5=11>>11 years old.
Eric is 4 years older than Amy, so he is 11 + 4 = <<11+4=15>>15 years old now.
When Janet is 80 years old, it will be 80 - 32 = <<80-32=48>>48 years from now.
At that time, Eric will be 48 years older than he is now.
15 + 48 = <<15+48=63>>63 years old.
#### 63"
"Samantha is 12 years younger than her brother Michael. In 6 years, Michael will be twice as old as Samantha. How old will Samantha be in 10 years?","Let's say Samantha is S years old now. Then, Michael is S + 12 years old now.
In 6 years, Samantha will be S + 6 years old, and Michael will be S + 12 + 6 = S + 18 years old.
We know that in 6 years, Michael will be twice as old as Samantha. So, S + 18 = 2(S + 6)
S + 18 = 2S + 12
18 = S + 12
S = <<18-12=6>>6
So, Samantha is 6 years old now.
In 10 years, Samantha will be 6 + 10 = <<6+10=16>>16 years old.
#### 16"
"Tessa is 8 years younger than her brother Marcus. In 6 years, Marcus will be twice as old as Tessa. How old will Tessa be in 12 years if Marcus is currently 26 years old?","Marcus is currently 26 years old.
Tessa is 8 years younger than Marcus, so she is currently 26 - 8 = <<26-8=18>>18 years old.
In 6 years, Marcus will be 26 + 6 = <<26+6=32>>32 years old.
In 6 years, Tessa will be 18 + 6 = <<18+6=24>>24 years old.
Since Marcus will be twice Tessa's age in 6 years, this means 32 = 2 * 24, which is correct.
In 12 years, Tessa will be 18 + 12 = <<18+12=30>>30 years old.
#### 30"
"Mary is currently 32 years old and her daughter Sophie is 4 years old. Mary's mother, Elizabeth, is 28 years older than Mary. In how many years will Elizabeth's age be twice the combined age of Mary and Sophie?","Elizabeth is currently 32 + 28 = <<32+28=60>>60 years old.
Let's assume the desired condition happens after X years.
After X years:
- Mary will be 32 + X years old
- Sophie will be 4 + X years old
- Elizabeth will be 60 + X years old
For Elizabeth's age to be twice the combined age of Mary and Sophie:
60 + X = 2(32 + X + 4 + X)
60 + X = 2(36 + 2X)
60 + X = 72 + 4X
X = 12 / 3
X = <<12/3=4>>4
Therefore, after 4 years, Elizabeth's age will be twice the combined age of Mary and Sophie.
#### 4"
"In the year 2000, Maria was 5 times as old as her son Diego. By 2040, Maria will be twice as old as Diego. How old will Diego be in 2040?","Let's say Diego is currently x years old in 2000. 
Maria would then be 5x years old in 2000.
From 2000 to 2040, 40 years will have passed.
So in 2040, Diego will be x + 40 years old.
And in 2040, Maria will be 5x + 40 years old.
We know that in 2040, Maria will be twice Diego's age.
So, 5x + 40 = 2(x + 40)
5x + 40 = 2x + 80
3x = 40
x = <<40/3=13.333333333333334>>13 (rounded to nearest whole number)
So, Diego was 13 in 2000.
In 2040, Diego will be 13 + 40 = <<13+40=53>>53 years old.
#### 53"
"Josh is 12 years younger than his sister Mia. Four years ago, Josh was half Mia's age. How old will Mia be in 5 years?","Let's say Mia's current age is x. Then, Josh's current age would be x - 12.
Four years ago, Mia's age was x - 4, and Josh's age was (x - 12) - 4 = x - 16.
According to the question, four years ago, Josh was half Mia's age. So, we can write the equation:
x - 16 = (x - 4) / 2
2(x - 16) = x - 4
2x - 32 = x - 4
2x - x = -4 + 32
x = <<-4+32=28>>28
So, Mia's current age is 28 years old. In 5 years, Mia will be 28 + 5 = <<28+5=33>>33 years old.
#### 33"
"Albert is 12 years younger than his sister Betty. Betty is currently twice as old as Charlie. In 5 years, the sum of their ages will be 102. How old is Charlie now?","Let's say Charlie's current age is x. 
Betty is currently twice as old as Charlie, so her current age is 2x.
Albert is 12 years younger than Betty, so his current age is 2x - 12.
In 5 years, their ages will be:
Albert: 2x - 12 + 5 = 2x - 7
Betty: 2x + 5
Charlie: x + 5
The sum of their ages in 5 years will be 102. So:
(2x - 7) + (2x + 5) + (x + 5) = 102
2x - 7 + 2x + 5 + x + 5 = 102
5x + 3 = 102
5x = 99
x = 99/5 = <<99/5=19.8>>20 (rounded to the nearest whole number)
Therefore, Charlie is currently 20 years old.
#### 20"
"Nora is 12 years younger than her brother James. In 8 years, James will be twice as old as Nora. How old will Nora be in 5 years?","Let's say Nora is currently x years old. Then, James is currently x + 12 years old.
In 8 years, Nora will be x + 8 years old, and James will be x + 12 + 8 = x + 20 years old.
We know that in 8 years, James will be twice as old as Nora, so:
x + 20 = 2(x + 8)
x + 20 = 2x + 16
20 = x + 16
x = <<20-16=4>>4
So, Nora is currently 4 years old.
In 5 years, Nora will be 4 + 5 = <<4+5=9>>9 years old.
#### 9"
